0.0431807,66.26468925499445,0.4680952836189092
0.0458244,57.49821155660378,0.420110594665829
0.0484682,50.14399033018868,0.3863213897249354
0.0511119,44.22863045227525,0.3775392347493404
0.0537556,38.86676522613762,0.3315539264997804
0.0563993,34.29536376942286,0.3210002999309724
0.059043,30.76749057436182,0.2845829298016028
0.0616867,27.3531192723363,0.2767597117957283
0.0643304,24.89779543077137,0.2592913795566006
0.0669742,22.53470706992231,0.2355944079320226
0.0696179,20.2556342459767,0.2271464846711916
0.0722616,18.39414673210322,0.203287235538438
0.07490529999999999,16.69999334558824,0.1927832785404404
0.07754900000000001,15.27738005618757,0.1824822738112851
0.08019270000000001,13.98192923140954,0.1676614533421092
0.08283649999999999,12.75468331298557,0.1616660413640221
0.08548020000000001,11.8703637527747,0.149604653037393
0.08812390000000001,10.76229892758047,0.1475856898510368
0.0907676,9.951380880965594,0.1402483164072186
0.0934113,9.281957270394008,0.1337318337991357
0.096055,8.56936482519423,0.1300106824662547
0.0986987,7.989729485294119,0.120841154698944
0.101342,7.354204653163153,0.1154647499887604
0.103986,6.855807685904551,0.1056401587269069
0.10663,6.354805856687014,0.1021477922834907
0.109274,5.950201134156494,0.09839977087984217
0.111917,5.5513609045505,0.09129229540873673
0.114561,5.209192841287458,0.08643372073638823
0.117205,4.82190476345727,0.08127948759860573
0.119848,4.509466138318535,0.07677919432967048
0.122492,4.203717681742508,0.07101235646848097
0.125136,4.006291244450611,0.06942970793357051
0.12778,3.733715250416204,0.06504497264907017
0.130423,3.509709849472808,0.06214210537639198
0.133067,3.31389600790788,0.05954091778621036
0.135711,3.087491560072142,0.05421118648737207
0.138354,2.923348951165372,0.0525619766267933
0.140998,2.755720213651498,0.04960344202135133
0.143642,2.610174807852387,0.04726690212008456
0.146286,2.45576328454495,0.04405303624569679
0.148929,2.332282416759157,0.04188494624142387
0.151573,2.219273875554939,0.04108651623599174
0.154217,2.082310392619312,0.03798518788560002
0.15686,1.971267063679246,0.03645107169739188
0.159504,1.883353768035516,0.034641866673689
0.162148,1.776110543840178,0.03288731308241735
0.164792,1.661235817841288,0.03151861483644196
0.167435,1.563097741398446,0.02915716002286373
0.170079,1.486704938956715,0.02803235595459492
0.172723,1.421874543562708,0.02673134356393439
0.175366,1.355067009572697,0.02580571578381582
0.17801,1.301634501942286,0.02468239038879457
0.180654,1.241032529134295,0.02350301852487029
0.183298,1.178369223779135,0.02264396231777613
0.185941,1.132450328107658,0.02163067359790255
0.188585,1.061317312708102,0.02043396850323735
0.191229,1.031809484600444,0.01997386665776656
0.193872,0.9868788491953386,0.01903749263269847
0.196516,0.9322986209766926,0.01821719412590347
0.19916,0.8756727635960045,0.01718094175861287
0.201804,0.8687156832685905,0.01735224873359197
0.204447,0.8241610134572698,0.01626913885721976
0.207091,0.7615197752497226,0.01507077480471325
0.209735,0.7547220865704773,0.01493324635682716
0.212378,0.7087490302441731,0.01417604077158815
0.215022,0.6806931700887903,0.01362580647037962
0.217666,0.6611321087680355,0.01337538871506243
0.22031,0.6360875901775807,0.01305920475219049
0.222953,0.6090133518312986,0.01237343441027223
0.225597,0.5782905715871254,0.01172109059130288
0.228241,0.5596109829356271,0.01152645552041617
0.230885,0.5536116717536071,0.01136194117617061
0.233528,0.5261168299112098,0.01095747028718004
0.236172,0.4938090836570477,0.0103528776050135
0.238816,0.4829791960321865,0.01011784635840904
0.241459,0.4576622488901221,0.009622049146750404
0.244103,0.4522768118756937,0.0093885332813186
0.246747,0.427718045227525,0.009075848726210695
0.249391,0.4211292619311876,0.00897656645363413
0.252034,0.3966852261376249,0.008591463574514593
0.254678,0.3924484711431743,0.008382660263316865
0.257322,0.3748530799112098,0.008082707887184964
0.259965,0.362885910099889,0.007848785122828215
0.262609,0.3607668916481687,0.007792050355422198
0.265253,0.3381261126526082,0.007493174944738642
0.267897,0.3273372690066593,0.007187137939729559
0.27054,0.31218,0.006918577414750329
0.273184,0.3175831777192009,0.006914079153541391
0.275828,0.3000068091009989,0.006617145071087373
0.278471,0.2835734454772475,0.006419078077638024
0.281115,0.2778195511931188,0.006297005747537315
0.283759,0.280104897336293,0.006329461592951243
0.286403,0.2597498307436182,0.005848125311674339
0.289046,0.2584136924250833,0.005883470231321096
0.29169,0.2548425686736959,0.005777307044572327
0.294334,0.2406476241675916,0.005577664870825964
0.296977,0.2343250430077692,0.005453672732540098
0.299621,0.2341505889289678,0.005375245071757183
0.302265,0.222961446309656,0.0051929981383039
0.304909,0.21477325263596,0.005021577296827151
0.307552,0.2099956465038846,0.004976840413497062
0.310196,0.2052551699500555,0.004848244011688806
0.31284,0.1977036730022198,0.004689884351675436
0.315483,0.202903599472808,0.004777176090789501
0.318127,0.1970261543423973,0.004641586796462351
